,ridership,Austin,Quincy_Wells,Belmont,Archer_35th,Oak_Park,Western,Clark_Lake,Clinton,Merchandise_Mart,Irving_Park,Washington_Wells,Harlem,Monroe,Polk,Ashland,Kedzie,Addison,Jefferson_Park,Montrose,California,temp_min,temp,temp_max,temp_change,dew,humidity,pressure,pressure_change,wind,wind_max,gust,gust_max,percip,percip_max,weather_rain,weather_snow,weather_cloud,weather_storm,Blackhawks_Away,Blackhawks_Home,Bulls_Away,Bulls_Home,Bears_Away,Bears_Home,WhiteSox_Away,WhiteSox_Home,Cubs_Away,Cubs_Home
307,1.771,0.48,0.718,1.694,0.522,0.327,0.731,2.067,0.749,0.347,1.216,0.416,0.743,0.872,0.0,0.386,0.684,0.601,2.047,0.577,0.368,44.1,46.4,60.1,16.0,46.4,91.0,29.585,0.670000000000002,17.85,25.3,25.3,34.5,0.0,0.07,0.285714285714286,0.0,0.714285714285714,0.714285714285714,1,0,0,0,1,0,0,0,0,0
308,15.026,1.375,6.627,3.938,1.841,1.245,2.559,11.571,1.93,4.73,3.083,5.96,2.324,4.622,2.147,1.09,2.486,1.913,5.546,1.739,0.59,39.9,44.1,51.1,11.2,41.0,89.0,30.12,0.23,10.4,19.6,0.0,23.0,0.0,0.0,0.0,0.0,0.8,0.52,0,0,0,0,0,0,0,0,0,0
309,15.409,1.668,7.764,4.554,2.358,1.54,3.575,16.261,2.392,6.274,3.709,7.525,2.796,6.17,2.594,1.416,3.133,2.592,6.705,2.056,0.863,37.9,48.9,53.6,15.7,48.9,100.0,29.84,0.370000000000001,11.5,19.6,0.0,25.3,0.0,0.08,0.103448275862069,0.0,0.896551724137931,0.793103448275862,0,0,1,0,0,0,0,0,0,0
310,15.557,1.693,7.755,4.504,2.324,1.486,3.582,15.967,2.453,6.269,3.73,7.435,2.714,6.308,2.572,1.361,3.068,2.615,6.639,1.975,0.852,35.6,37.4,44.1,8.5,35.1,89.0,30.25,0.170000000000002,6.9,13.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.967741935483871,0,1,0,0,0,0,0,0,0,0
311,15.238,1.633,7.655,4.495,2.293,1.545,3.29,16.061,2.495,6.357,3.798,7.307,2.857,6.178,2.639,1.375,2.984,2.513,6.443,2.021,0.833,41.0,43.0,46.0,5.0,43.0,100.0,30.07,0.27,6.9,15.0,0.0,0.0,0.0,0.03,0.628571428571429,0.0,0.371428571428571,0.371428571428571,0,0,0,1,0,0,0,0,0,0
312,15.365,1.625,7.279,4.561,2.26,1.489,3.369,15.362,2.479,5.444,3.699,6.968,2.774,6.023,2.551,1.428,3.108,2.639,6.628,2.029,0.812,43.0,46.0,48.9,5.9,46.0,100.0,29.675,0.289999999999999,13.8,18.4,0.0,26.5,0.0,0.1,0.6,0.0,0.4,0.4,0,1,0,0,0,0,0,0,0,0
313,3.09,0.842,1.06,2.628,1.195,0.541,1.416,4.465,0.892,1.067,2.017,0.916,1.364,1.561,0.004,0.736,1.427,1.187,3.191,0.908,0.481,37.0,41.0,44.1,7.1,37.65,93.0,30.01,0.41,13.25,17.3,0.0,24.2,0.0,0.03,0.176470588235294,0.0,0.823529411764706,0.441176470588235,1,0,0,1,0,0,0,0,0,0
314,2.279,0.431,0.602,1.665,0.45,0.256,0.598,1.968,0.669,0.355,1.304,0.376,0.706,0.859,0.0,0.391,0.724,0.604,2.0,0.567,0.329,33.1,35.6,54.0,20.9,35.1,100.0,30.27,0.18,5.8,17.3,0.0,26.5,0.0,0.0,0.0,0.0,0.551724137931034,0.0,0,0,0,0,0,1,0,0,0,0
315,15.415,1.544,7.778,4.37,2.226,1.432,3.496,15.558,2.518,6.149,3.579,7.374,2.721,5.785,2.564,1.4,3.057,2.507,6.383,1.975,0.792,43.0,48.45,55.0,12.0,44.1,86.0,30.095,0.0800000000000018,8.1,18.4,0.0,26.5,0.0,0.0,0.0,0.0,0.625,0.166666666666667,1,0,0,0,0,0,0,0,0,0
316,15.642,1.64,7.631,4.718,2.253,1.456,3.361,15.807,2.54,5.922,3.626,7.38,2.796,6.071,2.632,1.356,3.049,2.586,6.524,2.008,0.867,53.1,55.9,63.0,9.9,52.0,86.0,30.06,0.0599999999999987,11.5,16.1,0.0,20.7,0.0,0.0,0.0,0.0,1.0,0.8,0,0,0,1,0,0,0,0,0,0
317,15.551,1.549,6.436,4.856,2.24,1.338,3.23,15.174,2.499,4.894,3.761,5.967,2.67,5.892,2.388,1.336,3.035,2.679,6.382,2.082,0.806,59.0,62.1,68.0,9.0,55.9,81.0,30.05,0.239999999999998,15.0,24.2,20.7,35.7,0.0,0.0,0.12,0.0,0.8,0.36,0,1,1,0,0,0,0,0,0,0
318,15.433,0.448,0.393,1.509,0.389,0.229,0.485,1.377,0.655,0.087,1.174,0.299,0.572,0.605,0.007,0.263,0.475,0.648,1.788,0.494,0.312,39.9,46.9,63.0,23.1,37.0,85.0,30.08,0.32,10.4,24.2,0.0,34.5,0.0,0.08,0.16,0.0,0.64,0.04,0,0,0,0,0,0,0,0,0,0
319,14.823,0.906,2.591,2.608,1.315,0.718,1.741,5.116,1.291,1.822,2.048,2.38,1.599,2.636,0.794,0.748,1.701,1.345,3.647,1.033,0.492,36.0,43.0,46.9,10.9,39.55,91.0,30.12,0.199999999999999,8.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576923076923077,0.0,0,1,1,0,0,0,0,0,0,0
320,3.067,0.605,0.857,2.065,0.76,0.412,1.045,2.46,0.828,0.589,1.548,0.684,1.047,1.027,0.005,0.56,1.092,0.774,2.491,0.699,0.361,41.0,44.1,48.0,7.0,42.1,94.5,30.07,0.16,8.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59375,0,0,0,1,0,0,0,0,0,0
321,2.025,0.39,0.729,1.625,0.49,0.247,0.583,1.771,0.993,0.279,1.185,0.376,0.645,0.74,0.0,0.388,0.651,0.567,1.923,0.526,0.288,26.1,34.55,41.0,14.9,25.0,71.0,30.26,0.199999999999999,6.35,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666667,0.0,0,1,0,0,1,0,0,0,0,0
322,15.229,1.543,7.731,4.338,2.273,1.413,3.301,15.026,2.538,5.852,3.452,7.056,2.625,5.674,2.465,1.37,3.051,2.443,6.27,1.881,0.827,30.9,34.0,48.0,17.1,27.0,75.0,30.18,0.16,7.5,11.5,0.0,18.4,0.0,0.0,0.0,0.0,0.0416666666666667,0.0,0,0,0,0,0,0,0,0,0,0
323,15.507,1.635,7.685,4.454,2.33,1.506,3.387,15.409,2.435,6.118,3.641,7.267,2.767,6.006,2.556,1.351,2.979,2.485,6.383,2.049,0.811,30.0,36.95,46.9,16.9,32.0,82.5,30.255,0.149999999999999,5.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.583333333333333,0.0,0,0,0,1,0,0,0,0,0,0
324,15.062,1.613,7.807,4.509,2.29,1.461,3.444,15.557,2.445,6.109,3.602,7.25,2.716,6.092,2.542,1.357,3.064,2.583,6.413,1.95,0.795,41.0,44.6,48.2,7.2,39.9,87.0,30.12,0.350000000000001,8.1,11.5,0.0,17.3,0.0,0.02,0.193548387096774,0.0,0.709677419354839,0.419354838709677,0,1,0,0,0,0,0,0,0,0
325,14.957,1.584,7.742,4.436,2.232,1.49,3.412,15.238,2.464,6.019,3.577,7.13,2.742,6.082,2.436,1.371,3.096,2.498,6.42,1.954,0.84,35.1,45.5,48.0,12.9,41.55,88.0,29.9,0.25,10.4,13.8,0.0,0.0,0.0,0.05,0.178571428571429,0.0,0.821428571428571,0.785714285714286,0,0,0,0,0,0,0,0,0,0
326,14.468,1.554,7.199,4.543,2.187,1.413,3.406,15.365,2.444,5.47,3.651,6.786,2.747,5.929,2.515,1.356,2.964,2.531,6.451,1.932,0.802,32.0,35.6,39.9,7.9,33.8,86.0,29.93,0.240000000000002,6.9,13.8,0.0,0.0,0.0,0.09,0.31578947368421,0.0526315789473684,0.631578947368421,0.526315789473684,1,0,1,0,0,0,0,0,0,0
327,3.023,0.795,0.996,2.369,0.895,0.487,1.182,3.09,0.806,1.067,1.712,0.805,1.227,1.349,0.008,0.64,1.292,0.918,2.822,0.786,0.443,33.1,35.6,41.0,7.9,33.8,93.0,30.275,0.34,6.9,17.3,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.875,1,0,0,1,0,0,0,0,0,0
328,1.848,0.5,0.664,1.742,0.549,0.322,0.688,2.279,0.694,0.288,1.236,0.381,0.774,0.988,0.0,0.418,0.866,0.598,2.024,0.595,0.359,41.0,42.45,46.9,5.9,39.2,87.0,30.2,0.330000000000002,9.2,13.8,0.0,21.9,0.0,0.02,0.375,0.0,0.625,0.5625,0,0,0,0,0,1,0,0,0,0
329,14.576,1.603,7.584,4.353,2.274,1.428,3.407,15.415,2.333,6.057,3.613,7.119,2.728,5.927,2.417,1.413,3.069,2.534,6.334,1.928,0.796,37.9,46.0,46.4,8.5,44.1,93.0,29.82,0.280000000000001,8.1,13.8,0.0,0.0,0.0,0.06,0.393939393939394,0.0,0.606060606060606,0.606060606060606,1,0,0,0,0,0,0,0,0,0
330,14.989,1.617,7.659,4.467,2.326,1.492,3.425,15.642,2.345,6.167,3.621,7.198,2.784,6.134,2.458,1.38,3.117,2.587,6.548,2.077,0.757,30.9,37.0,48.0,17.1,30.9,79.0,29.86,0.129999999999999,8.1,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666666667,0.333333333333333,0,0,1,0,0,0,0,0,0,0
331,14.345,1.639,7.4,4.425,2.306,1.452,3.497,15.551,2.282,6.155,3.769,7.095,2.784,6.031,2.466,1.386,3.149,2.613,6.507,2.05,0.857,33.1,36.0,44.1,11.0,32.0,88.0,29.81,0.25,10.95,19.6,0.0,27.6,0.0,0.02,0.0882352941176471,0.264705882352941,0.5,0.294117647058824,1,0,0,0,0,0,0,0,0,0
332,14.354,1.552,7.412,4.543,2.37,1.479,3.504,15.433,2.462,6.418,3.714,6.919,2.852,6.031,2.491,1.378,3.095,2.544,10.558,2.001,0.794,28.0,32.55,41.0,13.0,18.0,56.0,30.14,0.199999999999999,8.65,15.0,0.0,23.0,0.0,0.0,0.0,0.0,0.541666666666667,0.0,0,0,1,0,0,0,0,0,0,0
333,13.936,1.563,6.914,4.457,2.236,1.404,3.313,14.823,2.323,5.556,3.724,6.604,2.706,5.715,2.465,1.355,2.949,2.296,7.176,1.949,0.842,25.0,31.45,42.1,17.1,21.9,68.0,30.29,0.130000000000003,4.05,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.583333333333333,0.0,0,1,0,0,0,0,0,0,0,0
334,2.503,0.709,0.871,2.31,0.847,0.495,1.175,3.067,0.826,1.539,1.733,0.816,1.096,1.378,0.01,0.648,1.205,0.959,5.503,0.826,0.437,36.0,43.0,48.0,12.0,27.0,65.0,29.99,0.57,17.3,20.7,25.3,33.4,0.0,0.07,0.148148148148148,0.0,0.851851851851852,0.592592592592593,0,0,0,1,0,0,0,0,0,0
335,1.512,0.476,0.595,1.624,0.443,0.288,0.656,2.025,0.609,0.581,1.247,0.383,0.761,0.817,0.0,0.403,0.748,0.605,5.988,0.546,0.317,24.1,26.6,48.9,24.8,19.4,74.0,29.8,0.190000000000001,17.3,25.3,26.5,35.7,0.0,0.04,0.0588235294117647,0.411764705882353,0.529411764705882,0.264705882352941,0,1,0,0,1,0,0,0,0,0
336,4.798,1.478,7.562,4.136,2.225,1.354,3.296,15.229,2.304,5.899,3.502,7.072,2.68,5.754,2.408,1.366,2.974,2.467,9.921,1.903,0.792,19.0,19.9,25.0,6.0,12.9,74.0,29.91,0.23,15.0,19.6,0.0,25.3,0.0,0.0,0.0,0.724137931034483,0.275862068965517,0.206896551724138,0,0,0,0,0,0,0,0,0,0
337,0.601,1.612,7.565,4.42,2.298,1.397,3.356,15.507,2.28,5.976,3.56,7.128,2.728,5.993,2.425,1.323,2.996,2.504,10.179,1.99,0.812,12.9,17.55,24.1,11.2,10.0,74.0,30.06,0.129999999999999,10.95,17.3,0.0,21.9,0.0,0.0,0.0,0.285714285714286,0.607142857142857,0.142857142857143,0,0,0,0,0,0,0,0,0,0
338,9.182,1.571,7.358,4.315,2.281,1.418,3.362,15.062,2.398,5.888,3.61,6.983,2.739,5.895,2.305,1.359,2.938,2.472,11.33,1.929,0.836,10.9,15.1,18.0,7.1,8.1,74.0,29.915,0.23,12.7,17.3,0.0,26.5,0.0,0.0,0.0,0.566666666666667,0.233333333333333,0.0333333333333333,1,0,1,0,0,0,0,0,0,0
339,11.499,1.56,7.275,4.466,2.28,1.403,3.329,14.957,2.327,5.926,3.661,6.854,2.731,5.843,2.265,1.338,2.968,2.436,11.049,1.984,0.778,18.0,21.9,28.0,10.0,17.1,78.0,29.69,0.150000000000002,13.8,19.6,0.0,26.5,0.0,0.0,0.0,0.62962962962963,0.37037037037037,0.148148148148148,0,1,1,0,0,0,0,0,0,0
340,11.683,1.483,6.563,4.46,2.174,1.423,3.182,14.468,2.354,5.185,3.501,6.218,2.681,5.548,2.158,1.265,2.905,2.494,10.213,1.865,0.8,19.9,26.1,26.6,6.7,18.0,75.0,29.64,0.210000000000001,12.7,19.6,0.0,31.1,0.0,0.0,0.0,0.65625,0.34375,0.0625,0,0,0,0,0,0,0,0,0,0
341,1.934,0.762,0.886,2.365,0.906,0.494,1.199,3.023,0.872,0.895,1.867,0.789,1.173,1.465,0.007,0.675,1.254,0.965,7.875,0.815,0.447,12.0,17.1,19.9,7.9,5.0,62.0,30.0,0.380000000000003,13.8,18.4,0.0,21.9,0.0,0.0,0.0,0.12,0.76,0.16,0,0,0,1,0,0,0,0,0,0
342,1.245,0.494,0.514,1.676,0.531,0.315,0.639,1.848,0.743,0.293,1.313,0.41,0.771,0.817,0.0,0.422,0.752,0.583,6.5,0.546,0.307,7.0,12.9,19.9,12.9,3.0,65.0,30.22,0.120000000000001,12.7,18.4,0.0,24.2,0.0,0.0,0.0,0.230769230769231,0.153846153846154,0.0,0,1,0,0,1,0,0,0,0,0
343,7.122,1.509,7.28,4.135,2.236,1.323,3.232,14.576,2.33,5.066,3.49,6.875,2.599,5.787,2.293,1.352,2.98,2.514,9.274,1.79,0.824,9.0,15.8,21.9,12.9,6.1,68.0,30.23,0.0899999999999999,11.5,15.0,0.0,0.0,0.0,0.0,0.0,0.08,0.36,0.0,1,0,0,1,0,0,0,0,0,0
344,1.105,1.595,7.37,4.245,2.262,1.381,3.346,14.989,2.345,5.322,3.558,6.926,2.734,6.006,2.325,1.315,3.009,2.52,11.104,1.902,0.832,10.9,16.0,26.1,15.2,5.0,58.0,30.335,0.219999999999999,5.8,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.125,0,0,0,0,0,0,0,0,0,0
345,13.273,1.516,7.207,4.183,2.203,1.308,3.323,14.345,2.246,5.048,3.432,6.739,2.645,5.705,2.311,1.29,2.869,2.478,10.998,1.88,0.853,16.0,21.0,32.0,16.0,11.45,65.0,30.47,0.120000000000001,4.6,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333333333,0.375,0,0,0,1,0,0,0,0,0,0
346,14.12,1.464,6.848,4.387,2.205,1.301,3.223,14.354,2.356,4.911,3.464,6.402,2.657,5.419,2.206,1.348,2.887,2.52,10.052,1.92,0.845,15.1,21.0,30.0,14.9,12.0,68.0,30.315,0.120000000000001,7.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.208333333333333,0.0,0,0,0,0,0,0,0,0,0,0
347,13.958,1.432,5.9,4.351,2.137,1.3,3.134,13.936,2.304,4.49,3.521,5.833,2.604,5.338,2.026,1.259,2.757,2.525,7.694,1.951,0.834,19.9,21.9,39.9,20.0,14.0,66.0,30.125,0.310000000000002,12.1,19.6,0.0,29.9,0.0,0.0,0.0,0.0,0.625,0.166666666666667,0,1,1,0,0,0,0,0,0,0
348,2.293,0.685,0.573,2.47,0.849,0.424,1.119,2.503,0.956,0.631,1.84,0.581,1.11,1.192,0.002,0.612,1.136,1.099,6.296,0.793,0.403,28.9,33.8,37.0,8.1,23.0,66.0,29.98,0.100000000000001,10.4,15.0,0.0,19.6,0.0,0.0,0.0,0.310344827586207,0.689655172413793,0.448275862068966,0,0,0,1,0,0,0,0,0,0
349,1.403,0.454,0.445,1.77,0.519,0.271,0.593,1.512,0.711,0.234,1.228,0.301,0.621,0.636,0.0,0.367,0.75,0.655,4.838,0.584,0.31,30.9,33.1,37.0,6.1,28.0,81.0,29.89,0.180000000000003,10.4,18.4,0.0,24.2,0.0,0.01,0.0,0.0645161290322581,0.903225806451613,0.548387096774194,0,1,0,0,0,1,0,0,0,0
350,14.719,0.611,1.808,2.139,0.865,0.417,1.435,4.798,1.126,1.635,1.585,1.767,1.114,2.22,0.656,0.58,1.168,0.914,5.051,0.824,0.431,14.0,25.0,30.9,16.9,12.9,62.0,30.13,0.210000000000001,11.5,17.3,0.0,23.0,0.0,0.0,0.0,0.0,0.703703703703704,0.148148148148148,0,0,0,1,0,0,0,0,0,0
351,15.035,0.285,0.226,0.883,0.196,0.083,0.28,0.601,0.431,0.071,0.723,0.098,0.326,0.189,0.0,0.152,0.264,0.287,2.927,0.319,0.188,21.9,24.1,42.1,20.2,17.1,69.0,29.91,0.370000000000001,12.7,17.3,0.0,26.5,0.0,0.0,0.0,0.0,0.75,0.208333333333333,0,0,0,0,0,0,0,0,0,0
352,15.263,0.935,4.731,3.142,1.484,0.847,2.163,9.182,1.76,3.204,2.501,4.447,1.786,3.604,1.246,0.815,2.03,1.463,5.603,1.305,0.544,39.0,42.1,55.9,16.9,30.0,61.5,29.65,0.140000000000001,13.8,17.3,0.0,25.3,0.0,0.0,0.0,0.0,1.0,0.416666666666667,1,0,0,1,0,0,0,0,0,0
353,15.1,1.106,5.698,3.413,1.695,0.997,2.434,11.499,1.904,3.916,2.809,5.323,2.103,4.187,1.624,0.971,2.234,1.744,4.917,1.455,0.604,36.0,42.0,48.9,12.9,32.55,66.5,29.89,0.209999999999997,8.65,12.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0,1,0,0,0,0,0,0,0,0
354,14.933,1.127,5.539,3.602,1.709,1.001,2.577,11.683,1.824,3.868,2.842,5.009,2.126,4.365,1.574,0.943,2.193,1.839,5.023,1.481,0.612,33.8,37.9,43.0,9.2,27.0,67.0,30.04,0.140000000000001,11.5,16.1,0.0,19.6,0.0,0.0,0.0,0.0,0.76,0.44,0,0,1,0,0,0,0,0,0,0
355,2.523,0.516,0.77,1.912,0.61,0.285,0.935,1.934,0.765,0.613,1.375,0.504,0.89,0.891,0.007,0.471,0.95,0.688,2.224,0.625,0.344,32.0,37.0,42.1,10.1,27.0,70.0,29.78,0.330000000000002,11.5,18.4,0.0,24.2,0.0,0.0,0.0,0.04,0.56,0.2,1,0,0,1,0,0,0,0,0,0
356,1.453,0.327,0.534,1.377,0.37,0.203,0.516,1.245,0.587,0.23,1.015,0.307,0.578,0.572,0.0,0.283,0.523,0.466,1.684,0.47,0.258,25.0,34.0,42.1,17.1,21.9,59.0,29.8,0.120000000000001,9.2,15.0,0.0,20.7,0.0,0.0,0.0,0.0,0.652173913043478,0.304347826086957,0,0,0,0,0,0,0,0,0,0
357,15.166,0.784,4.013,2.452,1.174,0.695,1.713,7.122,1.454,2.362,1.861,3.519,1.344,3.079,1.063,0.661,1.445,1.098,3.308,1.024,0.455,33.8,37.9,41.0,7.2,30.9,76.0,29.645,0.220000000000002,10.4,20.7,0.0,25.3,0.0,0.01,0.25,0.0,0.75,0.571428571428571,0,1,0,0,0,0,0,0,0,0
358,15.285,0.302,0.383,1.028,0.228,0.149,0.478,1.105,0.501,0.139,0.619,0.209,0.454,0.467,0.0,0.2,0.431,0.386,1.217,0.317,0.221,30.9,33.8,36.0,5.1,26.1,75.0,29.99,0.509999999999998,13.8,20.7,0.0,29.9,0.0,0.0,0.0,0.185185185185185,0.814814814814815,0.814814814814815,0,0,0,1,0,0,0,0,0,0
359,15.557,1.284,7.352,3.669,1.692,1.233,2.614,13.273,2.106,4.848,3.142,6.77,2.225,4.982,2.004,0.959,2.285,1.855,5.307,1.619,0.644,28.9,32.0,35.6,6.7,23.55,75.0,30.095,0.399999999999999,9.2,12.7,0.0,21.9,0.0,0.03,0.0,0.358974358974359,0.615384615384615,0.58974358974359,1,0,0,0,0,0,0,0,0,0
360,14.936,1.307,7.695,3.857,1.855,1.253,2.728,14.12,2.34,5.369,3.241,7.189,2.467,5.275,2.132,1.101,2.469,1.996,5.61,1.718,0.679,15.1,25.0,33.8,18.7,17.1,78.0,30.14,0.350000000000001,11.5,18.4,0.0,26.5,0.0,0.02,0.0,0.0645161290322581,0.838709677419355,0.290322580645161,0,0,1,0,0,0,0,0,0,0
361,14.861,1.355,7.239,3.833,1.87,1.251,2.745,13.958,2.244,5.187,3.096,6.909,2.407,5.312,2.029,1.078,2.504,1.984,5.494,1.673,0.695,15.1,19.45,25.0,9.9,7.55,70.5,30.275,0.139999999999997,8.1,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.583333333333333,0.166666666666667,1,0,0,0,0,0,0,0,0,0
362,2.25,0.623,0.796,1.933,0.694,0.352,0.933,2.293,0.732,0.681,1.437,0.652,0.968,0.986,0.006,0.524,0.983,0.702,2.417,0.682,0.382,15.1,17.55,30.0,14.9,8.55,65.0,30.08,0.329999999999998,5.8,11.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.583333333333333,0,0,0,1,0,1,0,0,0,0
363,1.453,0.428,0.493,1.397,0.397,0.291,0.576,1.403,0.716,0.291,1.056,0.332,0.597,0.648,0.0,0.302,0.596,0.514,1.79,0.543,0.288,24.1,30.0,37.0,12.9,24.1,79.5,30.0,0.18,11.5,17.3,0.0,24.2,0.0,0.01,0.0,0.0,0.75,0.178571428571429,0,1,0,0,0,0,0,0,0,0
364,8.475,1.484,7.881,4.076,2.055,1.271,3.074,14.719,2.34,6.126,3.31,7.459,2.576,5.399,2.383,1.218,2.624,2.393,5.915,1.833,0.816,30.0,30.9,35.1,5.1,26.6,85.0,29.75,0.399999999999999,11.5,21.9,0.0,26.5,0.0,0.02,0.0,0.212121212121212,0.666666666666667,0.454545454545455,0,0,0,1,0,0,0,0,0,0
365,15.481,1.538,7.967,4.083,2.135,1.081,3.282,15.035,2.393,6.206,3.415,7.422,2.664,5.801,2.538,1.252,2.796,2.491,6.197,1.895,0.803,32.0,34.55,55.9,23.9,25.0,69.0,30.055,0.300000000000001,10.4,21.9,0.0,31.1,0.0,0.0,0.0,0.0,0.458333333333333,0.0,0,0,1,0,0,0,0,0,0,0
366,15.17,1.589,7.842,4.179,2.142,1.061,3.3,15.263,2.318,6.005,3.467,7.382,2.746,5.664,2.476,1.257,2.825,2.456,6.199,1.945,0.847,39.9,46.9,50.0,10.1,44.1,87.0,29.79,0.16,10.4,20.7,0.0,33.4,0.0,0.01,0.128205128205128,0.0,0.871794871794872,0.794871794871795,0,1,0,0,0,0,0,0,0,0
367,15.329,1.571,7.794,4.225,2.17,1.114,3.293,15.1,2.45,6.081,3.365,7.472,2.661,5.669,2.476,1.247,2.834,2.51,6.247,1.952,0.865,35.1,37.4,41.0,5.9,27.0,72.0,29.96,0.170000000000002,12.7,16.1,0.0,21.9,0.0,0.0,0.0,0.0,0.888888888888889,0.666666666666667,0,0,0,0,0,0,0,0,0,0
368,15.277,1.541,7.386,4.239,2.1,1.12,3.204,14.933,2.334,5.436,3.399,7.179,2.597,5.721,2.39,1.293,2.793,2.412,6.195,1.899,0.806,28.9,33.1,51.1,22.2,19.9,64.0,30.05,0.149999999999999,11.5,17.3,0.0,25.3,0.0,0.0,0.0,0.0,0.304347826086957,0.0,0,1,0,0,0,0,0,0,0,0
369,2.753,0.658,0.883,2.083,0.82,0.459,1.073,2.523,0.728,0.894,1.615,0.797,0.992,1.134,0.005,0.54,1.046,0.858,2.475,0.703,0.349,34.0,39.9,55.0,21.0,25.0,54.0,30.03,0.119999999999997,12.1,18.4,18.4,26.5,0.0,0.0,0.0,0.0,0.625,0.0,0,0,0,1,0,0,0,0,0,0
370,1.716,0.462,0.533,1.434,0.39,0.255,0.581,1.453,0.635,0.264,1.058,0.327,0.64,0.8,0.0,0.303,0.614,0.5,1.796,0.541,0.298,37.0,45.0,61.0,24.0,30.0,57.0,29.99,0.120000000000001,13.25,18.4,0.0,26.5,0.0,0.0,0.0,0.0,0.958333333333333,0.0,0,0,0,0,0,0,0,0,0,0
371,15.434,1.563,7.983,4.169,2.192,1.465,3.406,15.166,2.469,6.019,3.409,7.491,2.668,5.639,2.477,1.339,2.854,2.438,6.133,1.871,0.871,39.0,45.0,53.1,14.1,34.0,64.0,29.91,0.0899999999999999,8.1,17.3,0.0,28.8,0.0,0.0,0.0,0.0,0.958333333333333,0.416666666666667,1,0,0,0,0,0,0,0,0,0
372,15.318,1.573,7.937,4.325,2.178,1.487,3.357,15.285,2.437,6.16,3.513,7.054,2.694,5.874,2.531,1.268,2.897,2.57,6.094,1.963,0.796,34.0,37.0,39.2,5.2,30.9,82.0,29.98,0.169999999999998,11.5,15.0,0.0,0.0,0.0,0.0,0.0740740740740741,0.0,0.925925925925926,0.888888888888889,0,0,1,0,0,0,0,0,0,0
373,15.714,1.603,8.121,4.277,2.149,1.52,3.321,15.557,2.509,6.344,3.558,7.701,2.662,5.776,2.649,1.352,2.902,2.571,6.276,2.005,0.749,30.9,33.8,36.0,5.1,30.2,89.0,30.23,0.220000000000002,9.2,17.3,0.0,21.9,0.0,0.1,0.0,0.794871794871795,0.205128205128205,0.205128205128205,1,0,1,0,0,0,0,0,0,0
374,15.0,1.543,7.79,4.362,2.103,1.42,3.251,14.936,2.551,6.107,3.448,7.171,2.653,5.806,2.551,1.328,2.867,2.491,6.187,1.954,0.767,30.9,32.55,35.6,4.7,30.9,92.0,30.02,0.449999999999999,13.25,20.7,0.0,27.6,0.0,0.01,0.117647058823529,0.5,0.382352941176471,0.382352941176471,0,0,0,0,0,0,0,0,0,0
375,14.987,1.431,7.339,4.203,1.997,1.335,3.075,14.861,2.568,5.303,3.397,7.014,2.576,5.536,2.457,1.222,2.757,2.4,6.032,1.837,0.776,27.0,33.8,35.6,8.6,27.0,81.0,29.78,0.789999999999999,15.0,24.2,0.0,35.7,0.0,0.02,0.181818181818182,0.0909090909090909,0.666666666666667,0.424242424242424,0,0,0,0,0,0,0,0,0,0
376,2.469,0.594,0.924,2.067,0.665,0.422,1.017,2.25,0.85,0.844,1.534,0.773,0.994,1.091,0.008,0.565,1.066,0.765,2.498,0.68,0.365,16.0,24.0,34.0,18.0,18.0,78.0,30.475,0.239999999999998,7.5,18.4,0.0,25.3,0.0,0.0,0.0,0.0,0.583333333333333,0.0,0,0,1,0,0,0,0,0,0,0
377,1.452,0.408,0.605,1.434,0.364,0.228,0.512,1.453,0.63,0.297,1.064,0.369,0.586,0.599,0.0,0.365,0.627,0.477,1.748,0.492,0.316,26.1,32.0,36.0,9.9,24.1,73.0,30.135,0.190000000000001,11.5,19.6,0.0,26.5,0.0,0.0,0.0,0.0,0.833333333333333,0.125,0,0,1,0,0,0,0,0,0,0
378,14.631,0.899,4.415,3.06,1.334,0.873,1.769,8.475,1.581,3.881,2.537,4.484,1.803,2.996,1.013,0.846,1.784,1.511,4.266,1.319,0.446,14.0,21.0,32.0,18.0,7.0,60.0,30.41,0.52,16.1,21.9,0.0,28.8,0.0,0.0,0.0,0.037037037037037,0.518518518518518,0.111111111111111,0,0,0,0,0,0,0,0,0,0
